AssetPath,Dimensions,TextureType,SpriteMode,SourceFileSize,EstimatedRuntimeMemory,HasAlpha,ReadWriteEnabled,MipMaps,FilterMode,WrapMode,PixelsPerUnit,MaxSize,DefaultCompression,AndroidOverride,AndroidFormat,CompressionQuality,CrunchCompression,SpriteAtlas,SuggestedAction,Warnings
"Assets/2D Health & Damage System asset/Sprites/spike_row_256x64.png","256x64","Sprite","Multiple",1009,65536,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/300Mind/2D Game UI Kit/Sprites/UI-pack_Sprite_1.png","2048x1152","Sprite","Multiple",1080406,9437184,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/300Mind/2D Game UI Kit/Sprites/UI-pack_Sprite_2.png","2048x1152","Sprite","Multiple",404776,9437184,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/DEVNIK 2D/2D UI PIXEL BUTTONS/UI SIMPLE PIXEL UNSPLIT.png","1480x1444","Sprite","Multiple",21372,8548480,True,False,False,"Point","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled"
"Assets/Easy Cutscene/Assets/Sprites/Characters/SampleOne_Action.png","799x1101","Sprite","Single",34697,3518796,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Easy Cutscene/Assets/Sprites/Characters/SampleOne_Idle.png","511x1101","Sprite","Single",23462,2250444,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Easy Cutscene/Assets/Sprites/Characters/SampleTwo_Action.png","799x1101","Sprite","Single",32951,3518796,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Easy Cutscene/Assets/Sprites/Characters/SampleTwo_Idle.png","512x1101","Sprite","Single",22578,2254848,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Easy Cutscene/Assets/Sprites/UI/BaseChatPanel.png","1701x302","Sprite","Single",29309,2054808,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled"
"Assets/Easy Cutscene/Assets/Sprites/UI/BasePanel.png","804x218","Sprite","Single",24885,701088,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/Easy Cutscene/Assets/Sprites/UI/BasetTitlePanel.png","583x99","Sprite","Single",6872,230868,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/Easy Cutscene/Demo/Sprites/Background/Background Sample.png","2048x1152","Sprite","Single",3327442,9437184,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Characters/Hisa Character Set.png","6680x5624","Sprite","Multiple",3540130,150273280,True,False,False,"Bilinear","Clamp",100,8192,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Characters/Mira Character Set.png","4900x5412","Sprite","Multiple",3487352,106075200,True,False,False,"Bilinear","Clamp",100,8192,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Characters/Rico Character Set.png","4074x5566","Sprite","Multiple",2507402,90703536,True,False,False,"Bilinear","Clamp",100,8192,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Cloud Panels.png","2048x1253","Sprite","Multiple",1219178,10264576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Props Tutorial/Panel Tutorial 1.png","2048x976","Sprite","Single",725009,7995392,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Props Tutorial/Panel Tutorial 2.png","2048x1103","Sprite","Single",338877,9035776,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Props Tutorial/Panel Tutorial 3.png","2048x1258","Sprite","Single",318312,10305536,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Props Tutorial/Panel Tutorial 4.png","2048x789","Sprite","Single",255638,6463488,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Props Tutorial/Panel Tutorial 5.png","2048x627","Sprite","Single",159081,5136384,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Props Tutorial/Panel Tutorial 6.png","2048x1095","Sprite","Single",745022,8970240,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Props Tutorial/Panel Tutorial 7.png","2048x1103","Sprite","Single",711100,9035776,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/Props/Props Tutorial/Panel Tutorial 8.png","2048x1097","Sprite","Single",731802,8986624,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/UI/Chat Panel.png","2048x416","Sprite","Multiple",117325,3407872,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Easy Cutscene/Demo/Sprites/UI/UI Panel.png","2048x1497","Sprite","Multiple",100862,12263424,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Screenshots/CutsceneDemo_real_dialogue_game.png","955x2048","Sprite","Multiple",212064,7823360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/Screenshots/CutsceneDemo_real_dialogue_game_after_refresh.png","955x2048","Sprite","Multiple",65136,7823360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/Screenshots/gate_portal_192x160_smoke.png","955x2048","Sprite","Multiple",2819879,7823360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/Screenshots/mcp_editor_game_window_check.png","734x1181","Sprite","Multiple",592399,3467416,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Screenshots/mcp_game_view_check.png","647x1150","Sprite","Multiple",495497,2976200,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Screenshots/mcp_test_editor_gameview.png","1348x724","Sprite","Multiple",448993,3903808,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Screenshots/mcp_test_game.png","390x693","Sprite","Multiple",358754,1081080,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/Screenshots/mcp_test_scene.png","1280x720","Sprite","Multiple",101759,3686400,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Screenshots/PausePanel_Device_1440x3088.png","955x2048","Sprite","Multiple",3471893,7823360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Screenshots/PausePanel_Device_1440x3088_v2.png","955x2048","Sprite","Multiple",3471893,7823360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Screenshots/PausePanel_Device_1440x3088_v3.png","955x2048","Sprite","Multiple",3471893,7823360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
"Assets/Screenshots/player_healthbar_offset_gameview.png","735x1181","Sprite","Multiple",592536,3472140,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/Screenshots/UpgradePanel_Check.png","955x2048","Sprite","Multiple",2793624,7823360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Android override disabled"
